"Id","ParentId","PostTypeId","CreationDate","ViewCount","Title","Title_cleaned","Body","Tags","code","has_code","Body_stripped","Body_stopwords","Body_stemmed","Body_stemmed_no_punctuation","Tags_cleaned","AnswerCount"
9092868,,1,"2012-02-01",9101,"How to change Java comments template?","How change Java comments template","<p>I use /** + ENTER to generate javadoc, but i found there's a whitespace before line 3:</p>

<pre></pre>

<p>Every time i try ""source - format"" in eclipse,the white space comes out. How can i remove this whitespace in the comments template somewhere ?</p>
","<java><eclipse><coding-style><comments><javadoc>","[""1 /**\n2 * Test.\n3 * \n4 * @author xxx\n5 */\n""]","true","I use /** + ENTER to generate javadoc, but i found there's a whitespace before line 3:



Every time i try ""source - format"" in eclipse,the white space comes out. How can i remove this whitespace in the comments template somewhere ?
","I use /** + ENTER generate javadoc, found whitespace line 3: Every time try ""source - format"" eclipse,the white space comes out. How can remove whitespace comments template somewhere ?","I use /** + ENTER generat javadoc, found whitespac line 3: Everi time tri ""sourc - format"" eclipse,th white space come out. How can remov whitespac comment templat somewher ?","I use   ENTER generat javadoc found whitespac line 3 Everi time tri ""sourc  format"" eclipseth white space come out How can remov whitespac comment templat somewher","java eclipse coding-style comments javadoc",4
4157968,,1,"2010-11-11",9087,"How to best add a comment/rating system to an android app","How best add commentrating system android app","<p>I already published an <strong>android app</strong> where you can see a <strong>list of specific objects</strong> and detailed informations about them. The list changes every day but some of the objects can appear again.
The application is communicating with a PHP server over HTTP and periodically pulls the list of objects.</p>

<p>I now plan to extend the app to make it possible to <strong>rate</strong> the objects and <strong>add a comment</strong> similar to how it is done in the android market. I'd like to avoid forcing the user to sign up for an account for being able to comment.</p>

<p>I see two problems:</p>

<ul>
<li>The comment-system could be abused by spammers</li>
<li>A comment could be added from another system</li>
</ul>

<p>So my questions are:</p>

<ul>
<li>How to protect the system from <strong>spam</strong>?</li>
<li>How to <strong>authenticate</strong> the application with the server?</li>
<li>How do I limit the <strong>number of comments</strong> to one per user and object?</li>
<li>What about the androids device id? Is it unique enough to use it as identifier for the user?</li>
<li>Which other problems do you see?</li>
</ul>
","<android><comments><rating><rating-system>",,"false","I already published an android app where you can see a list of specific objects and detailed informations about them. The list changes every day but some of the objects can appear again.
The application is communicating with a PHP server over HTTP and periodically pulls the list of objects.

I now plan to extend the app to make it possible to rate the objects and add a comment similar to how it is done in the android market. I'd like to avoid forcing the user to sign up for an account for being able to comment.

I see two problems:


The comment-system could be abused by spammers
A comment could be added from another system


So my questions are:


How to protect the system from spam?
How to authenticate the application with the server?
How do I limit the number of comments to one per user and object?
What about the androids device id? Is it unique enough to use it as identifier for the user?
Which other problems do you see?

","I already published android app can see list specific objects detailed informations them. The list changes every day objects can appear again. The application communicating PHP server HTTP periodically pulls list objects. I now plan extend app make possible rate objects add comment similar done android market. I'd like avoid forcing user sign account able comment. I see two problems: The comment-system abused spammers A comment added another system So questions are: How protect system spam? How authenticate application server? How I limit number comments one per user object? What androids device id? Is unique enough use identifier user? Which problems see?","I alreadi publish android app can see list specif object detail inform them. The list chang everi day object can appear again. The applic communic PHP server HTTP period pull list objects. I now plan extend app make possibl rate object add comment similar done android market. I'd like avoid forc user sign account abl comment. I see two problems: The comment-system abus spammer A comment ad anoth system So question are: How protect system spam? How authent applic server? How I limit number comment one per user object? What android devic id? Is uniqu enough use identifi user? Which problem see?","I alreadi publish android app can see list specif object detail inform them The list chang everi day object can appear again The applic communic PHP server HTTP period pull list objects I now plan extend app make possibl rate object add comment similar done android market I'd like avoid forc user sign account abl comment I see two problems The commentsystem abus spammer A comment ad anoth system So question are How protect system spam How authent applic server How I limit number comment one per user object What android devic id Is uniqu enough use identifi user Which problem see","android comments rating rating-system",4
21871362,,1,"2014-02-19",8236,"How to put comments in device tree source files","How put comments device tree source files","<p>How do i put multiline or single line comments in device tree source files. I couldn't find it anywhere. 
Does the default c way of using comments work?</p>
","<comments><device-tree>",,"false","How do i put multiline or single line comments in device tree source files. I couldn't find it anywhere. 
Does the default c way of using comments work?
","How put multiline single line comments device tree source files. I find anywhere. Does default c way using comments work?","How put multilin singl line comment devic tree sourc files. I find anywhere. Doe default c way use comment work?","How put multilin singl line comment devic tree sourc files I find anywhere Doe default c way use comment work","comments device-tree",2
26703021,,1,"2014-11-02",7734,"how to skip over lines of a file if they are empty","skip lines file empty","<p>Program in python 3:
This is my first program involving files. I need to ignore comment lines (start with #) and blank lines, and then split the lines so they are iterable, but I keep on getting and IndexError message that says string index out of range, and the program crashes on the blank line. </p>

<pre></pre>
","<python><file><python-3.x><comments><strip>","[""import os.path\n\ndef main():\n\nendofprogram = False\ntry:\n    #ask user to enter filenames for input file (which would \n    #be animals.txt) and output file (any name entered by user)\n    inputfile = input(\""Enter name of input file: \"")\n\n    ifile = open(inputfile, \""r\"", encoding=\""utf-8\"")\n#If there is not exception, start reading the input file        \nexcept IOError:\n    print(\""Error opening file - End of program\"")\n    endofprogram = True\n\nelse:\n    try:     \n        #if the filename of output file exists then ask user to \n        #enter filename again. Keep asking until the user enters \n        #a name that does not exist in the directory        \n        outputfile = input(\""Enter name of output file: \"")\n        while os.path.isfile(outputfile):\n            if True:\n                outputfile = input(\""File Exists. Enter name again: \"")        \n        ofile = open(outputfile, \""w\"")\n\n        #Open input and output files. If exception occurs in opening files in \n        #read or write mode then catch and report exception and \n        #exit the program\n    except IOError:\n        print(\""Error opening file - End of program\"")\n        endofprogram = True            \n\nif endofprogram == False:\n    for line in ifile:\n        #Process the file and write the result to display and to the output file\n        line = line.strip()\n        if line[0] != \""#\"" and line != None:\n            data = line.split(\"",\"")\n            print(data)                \nifile.close()\nofile.close()\nmain() # Call the main to execute the solution\n""]","true","Program in python 3:
This is my first program involving files. I need to ignore comment lines (start with #) and blank lines, and then split the lines so they are iterable, but I keep on getting and IndexError message that says string index out of range, and the program crashes on the blank line. 


","Program python 3: This first program involving files. I need ignore comment lines (start #) blank lines, split lines iterable, I keep getting IndexError message says string index range, program crashes blank line.","Program python 3: This first program involv files. I need ignor comment line (start #) blank lines, split line iterable, I keep get IndexError messag say string index range, program crash blank line.","Program python 3 This first program involv files I need ignor comment line start  blank lines split line iterable I keep get IndexError messag say string index range program crash blank line","python file python-3.x comments strip",2
11304739,,1,"2012-07-03",7566,"How to store threaded comments using MongoDB and Mongoose for Node.js?","How store threaded comments using MongoDB Mongoose Nodejs","<p>What would be the best way to store comments trees in MongoDB and Mongoose? Currently I have this:</p>

<pre></pre>

<p>But this seems to be suitable only for top level comment + 1 more level of comments. I am fairly certain that I can not use  inside . </p>
","<node.js><mongodb><comments><mongoose>","[""CommentableSchema = new Schema({\n    ...\n});\n\nReplySchema = new Schema({\n    userId: Number,\n    'body': String,\n    createdAt: Date,\n    updatedAt: Date\n});\n\nCommentSchema = new Schema({\n    commentable: CommentableSchema,\n    userId: Number, // users are NOT stored in MongoDB\n    subject: String,\n    'body': String,\n    createdAt: Date,\n    updatedAt: Date,\n    replies: [ReplySchema],\n    length: Number // comment + all replies\n});\n"", ""ReplySchema"", ""ReplySchema""]","true","What would be the best way to store comments trees in MongoDB and Mongoose? Currently I have this:



But this seems to be suitable only for top level comment + 1 more level of comments. I am fairly certain that I can not use  inside . 
","What best way store comments trees MongoDB Mongoose? Currently I this: But seems suitable top level comment + 1 level comments. I fairly certain I can use inside .","What best way store comment tree MongoDB Mongoose? Current I this: But seem suitabl top level comment + 1 level comments. I fair certain I can use insid .","What best way store comment tree MongoDB Mongoose Current I this But seem suitabl top level comment  1 level comments I fair certain I can use insid","node.js mongodb comments mongoose",2
844681,,1,"2009-05-10",6754,"Python regex question: stripping multi-line comments but maintaining a line break","Python regex question stripping multi-line comments maintaining line break","<p>I'm parsing a source code file, and I want to remove all line comments (i.e. starting with ""//"") and multi-line comments (i.e. /<em>....</em>/). However, if the multi-line comment has at least one line-break in it (\n), I want the output to have exactly one line break instead.</p>

<p>For example, the code:</p>

<pre></pre>

<p>should turn exactly into:</p>

<pre></pre>

<p>and not ""qweasd"" or:</p>

<pre></pre>

<p>What would be the best way to do so?
Thanks</p>

<hr>

<p>EDIT: 
Example code for testing:</p>

<pre></pre>

<p>Expected results:</p>

<pre></pre>
","<python><regex><parsing><comments>","[""qwe /* 123\n456 \n789 */ asd\n"", ""qwe\nasd\n"", ""qwe\n\nasd\n"", ""comments_test = \""hello // comment\\n\""+\\\n                \""line 2 /* a comment */\\n\""+\\\n                \""line 3 /* a comment*/ /*comment*/\\n\""+\\\n                \""line 4 /* a comment\\n\""+\\\n                \""continuation of a comment*/ line 5\\n\""+\\\n                \""/* comment */line 6\\n\""+\\\n                \""line 7 /*********\\n\""+\\\n                \""********************\\n\""+\\\n                \""**************/\\n\""+\\\n                \""line ?? /*********\\n\""+\\\n                \""********************\\n\""+\\\n                \""********************\\n\""+\\\n                \""********************\\n\""+\\\n                \""********************\\n\""+\\\n                \""**************/\\n\""+\\\n                \""line ??\""\n"", ""hello \nline 2 \nline 3  \nline 4\nline 5\nline 6\nline 7\nline ??\nline ??\n""]","true","I'm parsing a source code file, and I want to remove all line comments (i.e. starting with ""//"") and multi-line comments (i.e. /..../). However, if the multi-line comment has at least one line-break in it (\n), I want the output to have exactly one line break instead.

For example, the code:



should turn exactly into:



and not ""qweasd"" or:



What would be the best way to do so?
Thanks



EDIT: 
Example code for testing:



Expected results:


","I'm parsing source code file, I want remove line comments (i.e. starting ""//"") multi-line comments (i.e. /..../). However, multi-line comment least one line-break (\n), I want output exactly one line break instead. For example, code: turn exactly into: ""qweasd"" or: What best way so? Thanks EDIT: Example code testing: Expected results:","I'm pars sourc code file, I want remov line comment (i.e. start ""//"") multi-lin comment (i.e. /..../). However, multi-lin comment least one line-break (\n), I want output exact one line break instead. For example, code: turn exact into: ""qweasd"" or: What best way so? Thank EDIT: Exampl code testing: Expect results:","I'm pars sourc code file I want remov line comment ie start """" multilin comment ie  However multilin comment least one linebreak \n I want output exact one line break instead For example code turn exact into ""qweasd"" or What best way so Thank EDIT Exampl code testing Expect results","python regex parsing comments",5
6796930,,1,"2011-07-22",6741,"Programmatically posting Facebook comments","Programmatically posting Facebook comments","<p>My application has obtained  permissions for a Facebook user.</p>

<p>I'd like to allow the user to post comments for a target URL directly from my mobile application, rather than opening up an embedded browser that then shows the <a href=""http://developers.facebook.com/docs/reference/plugins/comments/"" rel=""noreferrer"">Comment Box plugin</a>. That is, the user doesn't necessarily want to post the link to their feed -- rather they want to participate in any Facebook comment discussion that surrounds that URL.</p>

<p>Naturally, I can read the comments for any URL via the Graph API (eg: <a href=""http://graph.facebook.com/comments/?ids=http://techcrunch.com/2011/07/22/big-surprise-the-ipad-trumps-android-tablets-at-the-office/"" rel=""noreferrer"">a techcrunch article</a>) but I do not know how, or if I can add comments to an arbitrary URL programmatically.</p>

<p>Would love to hear any other suggestions or workarounds as well. My hope is to piggy back on Facebook comments to allow my users to have a conversation surrounding URLs of interest to them. If at all possible, I'd also prefer to use Facebook, though I can see using Disqus or similar services would be another possibility.</p>
","<facebook><api><comments>","[""publish_stream""]","true","My application has obtained  permissions for a Facebook user.

I'd like to allow the user to post comments for a target URL directly from my mobile application, rather than opening up an embedded browser that then shows the Comment Box plugin. That is, the user doesn't necessarily want to post the link to their feed -- rather they want to participate in any Facebook comment discussion that surrounds that URL.

Naturally, I can read the comments for any URL via the Graph API (eg: a techcrunch article) but I do not know how, or if I can add comments to an arbitrary URL programmatically.

Would love to hear any other suggestions or workarounds as well. My hope is to piggy back on Facebook comments to allow my users to have a conversation surrounding URLs of interest to them. If at all possible, I'd also prefer to use Facebook, though I can see using Disqus or similar services would be another possibility.
","My application obtained permissions Facebook user. I'd like allow user post comments target URL directly mobile application, rather opening embedded browser shows Comment Box plugin. That is, user necessarily want post link feed -- rather want participate Facebook comment discussion surrounds URL. Naturally, I can read comments URL via Graph API (eg: techcrunch article) I know how, I can add comments arbitrary URL programmatically. Would love hear suggestions workarounds well. My hope piggy back Facebook comments allow users conversation surrounding URLs interest them. If possible, I'd also prefer use Facebook, though I can see using Disqus similar services another possibility.","My applic obtain permiss Facebook user. I'd like allow user post comment target URL direct mobil application, rather open embed browser show Comment Box plugin. That is, user necessarili want post link feed -- rather want particip Facebook comment discuss surround URL. Naturally, I can read comment URL via Graph API (eg: techcrunch article) I know how, I can add comment arbitrari URL programmatically. Would love hear suggest workaround well. My hope piggi back Facebook comment allow user convers surround URLs interest them. If possible, I'd also prefer use Facebook, though I can see use Disqus similar servic anoth possibility.","My applic obtain permiss Facebook user I'd like allow user post comment target URL direct mobil application rather open embed browser show Comment Box plugin That is user necessarili want post link feed  rather want particip Facebook comment discuss surround URL Naturally I can read comment URL via Graph API eg techcrunch article I know how I can add comment arbitrari URL programmatically Would love hear suggest workaround well My hope piggi back Facebook comment allow user convers surround URLs interest them If possible I'd also prefer use Facebook though I can see use Disqus similar servic anoth possibility","facebook api comments",2
9380194,,1,"2012-02-21",6472,"How to generate javadoc using ubuntu + eclipse to my project","How generate javadoc using ubuntu + eclipse project","<p>My java code has been commented using /** structure for each function. So i want to generate all documentation automatically using:</p>

<pre></pre>

<p>But by default, on eclipse javadoc is not installed. I have readed many tutorial but don`t are working for me.</p>

<p>The problem is, i don't know what Javadoc command i must use on linux. In windows i must look for the javadoc.exe</p>

<p>Someone know the steps to do it?</p>

<p>Thanks in advance.</p>

<p>EDIT 1: SOLUTION
Installing on ubuntu:</p>

<pre></pre>

<p>And restarting eclipse the javadoc command appared: /usr/bin/javadoc and run perfectly. 
Thanks all. </p>
","<java><comments><javadoc><documentation-generation>","[""Project &gt; Generate javadoc\n"", ""sudo apt-get install openjdk-6-jdk\n""]","true","My java code has been commented using /** structure for each function. So i want to generate all documentation automatically using:



But by default, on eclipse javadoc is not installed. I have readed many tutorial but don`t are working for me.

The problem is, i don't know what Javadoc command i must use on linux. In windows i must look for the javadoc.exe

Someone know the steps to do it?

Thanks in advance.

EDIT 1: SOLUTION
Installing on ubuntu:



And restarting eclipse the javadoc command appared: /usr/bin/javadoc and run perfectly. 
Thanks all. 
","My java code commented using /** structure function. So want generate documentation automatically using: But default, eclipse javadoc installed. I readed many tutorial don`t working me. The problem is, know Javadoc command must use linux. In windows must look javadoc.exe Someone know steps it? Thanks advance. EDIT 1: SOLUTION Installing ubuntu: And restarting eclipse javadoc command appared: /usr/bin/javadoc run perfectly. Thanks all.","My java code comment use /** structur function. So want generat document automat using: But default, eclips javadoc installed. I read mani tutori don`t work me. The problem is, know Javadoc command must use linux. In window must look javadoc.ex Someon know step it? Thank advance. EDIT 1: SOLUTION Install ubuntu: And restart eclips javadoc command appared: /usr/bin/javadoc run perfectly. Thank all.","My java code comment use  structur function So want generat document automat using But default eclips javadoc installed I read mani tutori don`t work me The problem is know Javadoc command must use linux In window must look javadocex Someon know step it Thank advance EDIT 1 SOLUTION Install ubuntu And restart eclips javadoc command appared usrbinjavadoc run perfectly Thank all","java comments javadoc documentation-generation",1
4427034,,1,"2010-12-13",6236,"Add comments to PDF files automagically with regular expressions","Add comments PDF files automagically regular expressions","<p>I've been grading academic papers for a couple of years now and I've started to see numerous patterns in spelling and grammer mistakes. Also, I've noticed that less experienced academics tend to use certain constructs that immediately raise ""smells"" to more experienced researchers.</p>

<p>I would like to automagically recognize and annotate these in PDF files. Is anyone aware of a script that I could use to automagically annotate and comment PDF files? Perhaps it's dead simple, but I feel like I'm one of the first ones to ask this question.</p>

<p>Programming is no problem.</p>
","<regex><pdf><annotations><comments><ghostscript>",,"false","I've been grading academic papers for a couple of years now and I've started to see numerous patterns in spelling and grammer mistakes. Also, I've noticed that less experienced academics tend to use certain constructs that immediately raise ""smells"" to more experienced researchers.

I would like to automagically recognize and annotate these in PDF files. Is anyone aware of a script that I could use to automagically annotate and comment PDF files? Perhaps it's dead simple, but I feel like I'm one of the first ones to ask this question.

Programming is no problem.
","I've grading academic papers couple years now I've started see numerous patterns spelling grammer mistakes. Also, I've noticed less experienced academics tend use certain constructs immediately raise ""smells"" experienced researchers. I like automagically recognize annotate PDF files. Is anyone aware script I use automagically annotate comment PDF files? Perhaps dead simple, I feel like I'm one first ones ask question. Programming problem.","I've grade academ paper coupl year now I've start see numer pattern spell grammer mistakes. Also, I've notic less experienc academ tend use certain construct immedi rais ""smells"" experienc researchers. I like automag recogn annot PDF files. Is anyon awar script I use automag annot comment PDF files? Perhap dead simple, I feel like I'm one first one ask question. Program problem.","I've grade academ paper coupl year now I've start see numer pattern spell grammer mistakes Also I've notic less experienc academ tend use certain construct immedi rais ""smells"" experienc researchers I like automag recogn annot PDF files Is anyon awar script I use automag annot comment PDF files Perhap dead simple I feel like I'm one first one ask question Program problem","regex pdf annotations comments ghostscript",3
7317137,,1,"2011-09-06",6009,"Comments in textural protobuf?","Comments textural protobuf","<p>I'm using textual protobuf files for system configuration.<br>
One problem I have with this is that the serialized protobuf format does not support comments.<br>
Is there any way around this?<br>
I'm talking about the textual serialized data format, not the scheme definition.<br>
Was this problem solved somewhere by someone?</p>
","<configuration><comments><protocol-buffers><text-formatting>",,"false","I'm using textual protobuf files for system configuration.
One problem I have with this is that the serialized protobuf format does not support comments.
Is there any way around this?
I'm talking about the textual serialized data format, not the scheme definition.
Was this problem solved somewhere by someone?
","I'm using textual protobuf files system configuration. One problem I serialized protobuf format support comments. Is way around this? I'm talking textual serialized data format, scheme definition. Was problem solved somewhere someone?","I'm use textual protobuf file system configuration. One problem I serial protobuf format support comments. Is way around this? I'm talk textual serial data format, scheme definition. Was problem solv somewher someone?","I'm use textual protobuf file system configuration One problem I serial protobuf format support comments Is way around this I'm talk textual serial data format scheme definition Was problem solv somewher someone","configuration comments protocol-buffers text-formatting",2
21779934,,1,"2014-02-14",5035,"Is it a bad practice to use C-style comments in C++ code?","Is bad practice use C-style comments C++ code","<p>While reading <a href=""http://en.wikipedia.org/wiki/Doxygen"" rel=""nofollow"">this</a> wikipedia article about <a href=""/questions/tagged/doxygen"" class=""post-tag"" title=""show questions tagged &#39;doxygen&#39;"" rel=""tag"">doxygen</a>, I came across this statement:</p>

<blockquote>
  <p>Many programmers avoid using C-style comments and instead use C++
  style single line comments.</p>
</blockquote>

<p>Is this correct? If so, why is that? Is it just a habit or there are some technical and rational reasons behind this?</p>

<hr>

<p>Examples from aforementioned article:</p>

<pre></pre>

<p>vs.</p>

<pre></pre>
","<c++><coding-style><comments>","[""/**\n * &lt;A short one line description&gt;\n *\n * &lt;Longer description&gt;\n * &lt;May span multiple lines or paragraphs as needed&gt;\n *\n * @param  Description of method's or function's input parameter\n * @param  ...\n * @return Description of the return value\n */\n"", ""/// &lt;A short one line description&gt;\n///\n/// &lt;Longer description&gt;\n/// &lt;May span multiple lines or paragraphs as needed&gt;\n///\n/// @param  Description of method's or function's input parameter\n/// @param  ...\n/// @return Description of the return value\n""]","true","While reading this wikipedia article about doxygen, I came across this statement:


  Many programmers avoid using C-style comments and instead use C++
  style single line comments.


Is this correct? If so, why is that? Is it just a habit or there are some technical and rational reasons behind this?



Examples from aforementioned article:



vs.


","While reading wikipedia article doxygen, I came across statement: Many programmers avoid using C-style comments instead use C++ style single line comments. Is correct? If so, that? Is just habit technical rational reasons behind this? Examples aforementioned article: vs.","While read wikipedia articl doxygen, I came across statement: Mani programm avoid use C-style comment instead use C++ style singl line comments. Is correct? If so, that? Is just habit technic ration reason behind this? Exampl aforement article: vs.","While read wikipedia articl doxygen I came across statement Mani programm avoid use Cstyle comment instead use C style singl line comments Is correct If so that Is just habit technic ration reason behind this Exampl aforement article vs","c++ coding-style comments",4
